movie_id,genre
12758,Adventure
15744,Mystery
15628,Family
27196,TV Movie
79938,Comedy
84135,TV Movie
93278,Documentary
68578,Comedy
41346,TV Movie
95674,Mystery
87747,Crime
51576,Science Fiction
49415,Family
34219,Drama
16830,Romance
96044,Drama
24149,Drama
33980,War
20394,History
7495,War
95837,Romance
29660,History
91693,Drama
19901,Drama
3816,Drama
14884,Crime
28244,Action
61984,Romance
8720,War
36753,Mystery
43604,Family
42557,Family
42669,History
53001,Thriller
32566,Documentary
35714,Science Fiction
91414,Science Fiction
70538,TV Movie
41753,Family
53784,Western
11007,Science Fiction
47406,Animation
86705,Documentary
4293,Family
95420,TV Movie
31086,Science Fiction
1818,Mystery
48400,Science Fiction
28237,War
27489,Mystery
52830,Family
21468,Romance
32063,Horror
69978,Documentary
89383,Action
99355,Adventure
2640,Mystery
21002,Action
81212,Comedy
52459,Adventure
1145,TV Movie
36405,Animation
67032,Thriller
52376,Crime
15617,Family
13900,Music
36056,Music
49223,Action
50314,Action
90726,Science Fiction
57737,Thriller
7483,Adventure
38478,Thriller
31182,Fantasy
66738,Music
45911,Comedy
32864,Mystery
14206,Comedy
18309,Drama
27329,Romance
50911,Fantasy
95365,Action
2864,Action
34625,Comedy
12927,Action
34280,History
97435,Adventure
85702,Science Fiction
11012,Animation
26065,Fantasy
69881,Thriller
19640,Mystery
49680,Animation
26337,Comedy
51909,Comedy
83779,Horror
57964,Drama
40099,Horror
93982,Horror
96194,History
98183,Crime
34970,Mystery
52124,Music
23148,History
84711,Drama
38366,Western
1670,Western
19552,Western
35455,Music
65425,Science Fiction
35455,Crime
95825,Romance
9468,Music
72272,Horror
26190,Crime
84301,TV Movie
69586,War
97971,Music
15394,Crime
59597,TV Movie
64629,Music
22993,Adventure
93357,Documentary
53947,Comedy
16966,Mystery
54438,History
49411,Thriller
98591,Romance
65871,Science Fiction
74478,Family
89498,War
55002,Animation
72514,Thriller
20907,Drama
76792,Mystery
91337,TV Movie
60838,Crime
13635,Comedy
80927,History
77838,Mystery
93979,History
31717,Romance
45713,Music
51369,Action
98946,Drama
41751,Fantasy
12041,Family
99315,Mystery
30353,Romance
1818,Music
57322,Family
87835,War
91078,TV Movie
96000,Horror
25957,TV Movie
36148,Romance
49236,Animation
92913,Adventure
78101,Animation
50152,Comedy
77015,Crime
24267,History
94245,Adventure
98340,Music
55002,Crime
24599,Crime
85125,Action
1666,Comedy
56220,Music
57842,Music
40746,TV Movie
64329,Thriller
53031,History
52149,Thriller
71801,Thriller
76900,War
50166,Adventure
38366,Comedy
75909,Western
6004,Horror
30736,Thriller
7638,Music
18004,Adventure
71680,Documentary
88596,Fantasy
2883,Crime
28063,Fantasy
92024,Family
46843,Family
69336,Documentary
24599,Animation
26337,Crime
45458,Fantasy
27681,Drama
58356,Comedy
99355,Drama
93452,Crime
88795,Horror
41912,Science Fiction
16684,Adventure
20592,Mystery
28819,TV Movie
5811,Drama
46390,Family
80699,Documentary
90961,Drama
56224,War
6532,Drama
27196,Animation
84857,Crime
47007,Action
51609,Science Fiction
74064,Animation
1901,Family
40090,Fantasy
76944,Science Fiction
28200,History
80806,Adventure
94578,Crime
17706,Western
77594,Mystery
80249,Horror
25282,Action
96194,Science Fiction
12272,War
74089,TV Movie
78789,Fantasy
95830,Action
85983,Horror
52325,Fantasy
13539,Horror
67426,Mystery
76431,Adventure
75972,Romance
86579,Documentary
63843,Family
17639,War
73508,TV Movie
43048,Music
42919,Horror
97043,Documentary
77053,Animation
63210,Romance
83424,Adventure
61623,Horror
97562,Animation
877,War
86579,Action
37086,Action
78499,Music
46155,Science Fiction
79374,Crime
56412,Documentary
72998,TV Movie
77535,Music
68866,Music
95261,Animation
74089,Adventure
57039,Drama
98591,Adventure
55837,Drama
933,Horror
37640,Horror
98821,Romance
91335,Animation
20260,Romance
1418,Horror
51218,Comedy
36101,Thriller
79646,TV Movie
4890,Animation
1814,History
6591,Science Fiction
83635,Family
25440,War
15909,Animation
64132,Drama
32672,History
2547,Fantasy
59063,Romance
53169,Romance
52273,Horror
69087,Action
39978,Comedy
4521,Documentary
17188,Crime
41144,Animation
51719,Adventure
42881,Animation
63083,Fantasy
8385,Western
54885,TV Movie
11350,Thriller
98768,War
98542,Horror
17754,Music
56796,Animation
41144,War
956,Documentary
60737,Drama
41912,Action
30478,Documentary
40554,War
44139,Mystery
40202,Western
75228,Drama
56832,Western
62764,Fantasy
49287,Animation
18886,Music
72610,War
73092,Family
53733,Fantasy
50434,Mystery
12758,Family
99965,History
5388,Thriller
63495,Drama
62953,Thriller
76431,War
80690,Adventure
25768,Animation
22631,Western
23304,Action
26446,History
605,Romance
19003,Mystery
12358,Fantasy
13461,Documentary
71382,Documentary
37985,Western
7995,History
26455,Animation
7975,War
14004,Western
85239,Crime
73508,Horror
57443,History
66049,Thriller
80231,Comedy
65425,War
85880,War
40055,Action
83141,Romance
26666,Family
1580,Adventure
21613,Western
39656,Science Fiction
249,Adventure
1818,Comedy
12657,Action
2140,Western
19861,History
3185,Action
18193,Science Fiction
37476,Comedy
59345,Drama
36203,Drama
60123,War
56305,Mystery
28338,History
63083,Family
46362,History
51369,Romance
78920,Romance
66489,Horror
26945,Documentary
7031,Action
1296,Western
93973,Drama
33832,War
39996,Animation
33832,Horror
50080,Crime
41771,Western
61608,Adventure
76550,Comedy
79782,History
19938,Adventure
97277,Family
87481,Action
93214,Documentary
55353,Horror
3300,History
64445,Mystery
1237,Action
74949,Adventure
58983,Animation
66919,Fantasy
11520,Crime
19809,History
78409,History
22614,Music
4393,War
67003,Action
68863,Animation
48340,Crime
27692,Thriller
28499,Family
64348,Thriller
52075,Fantasy
75590,Documentary
11055,Thriller
58256,Family
13176,Drama
16322,Drama
51189,Science Fiction
77925,Drama
96496,Family
29434,Fantasy
21002,Science Fiction
63631,Adventure
17936,Drama
72617,Science Fiction
36441,War
61429,War
66947,History
37086,War
14004,Action
14603,Drama
76265,Animation
3837,Romance
31221,Music
25338,Romance
97562,Comedy
57524,Mystery
84521,TV Movie
11156,TV Movie
95158,Crime
56224,Documentary
22253,Documentary
30274,War
72200,Documentary
66919,Drama
3147,TV Movie
37965,Fantasy
82030,Mystery
40600,Music
85975,Western
35796,Action
60474,Family
65542,Comedy
35206,Western
81035,Crime
49680,Thriller
51556,Animation
84251,Western
43533,Action
76792,Action
60444,Fantasy
19475,Crime
99041,Drama
52075,Documentary
39437,Thriller
40255,Thriller
1580,Mystery
14866,Music
17403,Comedy
21166,Family
35230,Crime
83900,Crime
68403,Mystery
56834,Horror
76940,Family
29480,Family
15628,Action
77015,Mystery
98946,Crime
59605,Family
20260,Thriller
14031,Mystery
39280,Fantasy
30513,Adventure
1847,Western
81661,Thriller
286,Drama
24693,Animation
18794,Western
67420,Western
29165,Fantasy
48589,History
19938,Romance
18054,War
89935,Science Fiction
79981,Action
29054,Documentary
56832,Science Fiction
75167,Documentary
21687,War
81650,Action
10079,Animation
2010,Thriller
65699,TV Movie
57627,Family
89774,Thriller
37740,Family
31624,Thriller
19166,Fantasy
76966,Music
27283,Western
87269,Comedy
72997,Horror
60799,Comedy
89115,Romance
37550,Romance
32977,Documentary
53789,Thriller
28580,Adventure
53538,Family
28064,Comedy
90199,History
87547,Drama
91465,Comedy
11507,TV Movie
48650,Romance
82783,TV Movie
97255,Fantasy
47145,Comedy
8069,Documentary
23252,Action
4784,Drama
60321,Action
47939,Western
51370,Family
44292,Animation
88328,Action
87161,Action
74676,Drama
39996,Mystery
82151,Action
25559,TV Movie
95887,Romance
73492,Comedy
21778,Music
11956,Music
93166,Thriller
89088,Science Fiction
79943,History
36789,Animation
25440,Music
42052,Action
99186,Action
33684,History
58968,War
96151,Science Fiction
72150,Adventure
68462,Thriller
76314,Family
72150,Fantasy
65582,Horror
33078,Documentary
23964,Romance
20455,Action
13952,TV Movie
75600,Fantasy
95595,Horror
93490,TV Movie
751,Western
38514,Adventure
29826,Science Fiction
97277,Animation
1674,Comedy
22683,Drama
30530,Music
33121,Comedy
96501,History
83119,Documentary
66890,Romance
63585,Animation
6499,Thriller
96379,Horror
61008,History
45066,History
71382,History
22868,Animation
61731,Science Fiction
70239,Thriller
67896,War
18620,Western
95261,Western
88663,Music
49195,Crime
43897,TV Movie
37260,Science Fiction
29568,Science Fiction
45088,Documentary
82474,Music
81392,Adventure
76004,Fantasy
14837,Comedy
23744,Crime
74938,Family
1449,History
80560,Drama
14583,Romance
16200,Crime
34125,TV Movie
24695,Science Fiction
30363,Crime
23760,Animation
13619,History
80748,Crime
49375,Science Fiction
27681,War
65840,Family
8509,Adventure
88202,Family
62310,Family
98432,Comedy
76934,Western
2794,War
43048,Action
10967,Science Fiction
44956,War
80929,Music
8738,Action
75126,Drama
9468,Western
99258,Action
53994,Drama
50539,Adventure
99922,Drama
77692,Western
61144,Mystery
20896,Crime
2229,Western
15222,Action
81016,Action
31019,War
6511,Action
90557,Crime
50152,Fantasy
64971,Music
76571,Fantasy
20767,War
64991,Horror
36660,Action
49957,Western
53605,History
40816,Adventure
45929,Drama
47095,Adventure
4549,Western
80046,Documentary
36441,History
62492,Fantasy
75328,Family
34666,Horror
70568,Fantasy
11932,Fantasy
28963,Family
28458,Science Fiction
65070,Adventure
66223,Action
22421,Fantasy
17272,Fantasy
42783,Mystery
73090,Family
34654,Crime
62382,Animation
13900,Comedy
52075,Thriller
6750,TV Movie
16679,TV Movie
86552,Animation
33832,Documentary
81254,Action
2460,TV Movie
95261,Science Fiction
55729,Drama
69061,Adventure
370,History
80990,Science Fiction
51458,Documentary
64131,Adventure
34219,Thriller
61731,Action
33998,Action
66577,Comedy
90533,TV Movie
90199,Family
94745,Action
38441,Western
33188,Horror
26747,Thriller
72188,History
7777,Music
11081,Fantasy
47303,Drama
54331,Music
68020,Science Fiction
28075,Family
84047,Thriller
43666,Crime
6429,Romance
35102,Adventure
38372,TV Movie
87398,Thriller
56707,Animation
66769,Action
95065,War
45492,TV Movie
9800,Comedy
97971,Science Fiction
19118,Western
96059,Western
94528,History
81959,Crime
71056,Western
35063,Horror
62478,Drama
10094,Crime
17264,Music
86604,Western
25098,Science Fiction
19903,Music
88395,Comedy
74213,Music
50364,War
70538,Thriller
80699,Western
76098,TV Movie
82873,Horror
71509,Adventure
81505,TV Movie
56397,Action
34207,Thriller
70618,War
47985,Mystery
2186,Crime
92892,Documentary
21764,Action
93636,History
8135,Crime
25225,Action
39848,Horror
13420,Drama
60073,War
43239,History
54582,Science Fiction
92068,Comedy
20461,TV Movie
78215,Science Fiction
80051,Science Fiction
10062,Music
9772,Family
83508,Family
89804,War
92176,Documentary
64510,Crime
1861,Adventure
25562,Music
80046,Comedy
52030,Mystery
55341,Thriller
13176,TV Movie
80229,Fantasy
88910,Action
1979,Science Fiction
65514,Music
11745,Crime
58983,War
8720,Adventure
97816,Comedy
71802,Science Fiction
16322,Documentary
18943,Music
40790,War
53547,Comedy
10784,Action
50166,Science Fiction
30076,War
94827,Romance
50347,Animation
97520,Science Fiction
96067,Crime
43867,Animation
48589,Drama
71789,Documentary
11955,Action
39545,Western
55075,Drama
33265,Comedy
51848,Music
60574,War
57236,Fantasy
31874,Western
85760,Comedy
24149,Action
29300,Fantasy
36203,Science Fiction
93166,Family
13374,Science Fiction
26973,Science Fiction
72188,War
28058,Drama
86912,War
68881,TV Movie
55193,Adventure
52846,Comedy
38049,TV Movie
73539,Animation
23221,Adventure
11275,Animation
77445,Crime
82472,Adventure
66236,Western
95825,Adventure
1818,Adventure
63517,War
74300,Romance
43048,Science Fiction
36660,Music
9009,Horror
96297,Horror
7244,Drama
70822,Music
4890,TV Movie
49236,Crime
59480,Adventure
38435,TV Movie
78240,Science Fiction
64630,Horror
29550,Documentary
93162,Mystery
72237,Western
61777,History
89746,Western
40005,Crime
42298,Drama
75126,Horror
48700,Romance
98946,TV Movie
45721,War
21748,Comedy
8700,Action
56554,Science Fiction
7777,Romance
24990,Western
55251,Crime
16826,Comedy
39224,Mystery
4991,War
97836,Music
24245,Science Fiction
38084,Fantasy
83191,Comedy
67523,Crime
20476,Fantasy
3837,Mystery
61120,History
60799,TV Movie
8614,Mystery
86852,Comedy
67804,Mystery
1422,Family
23711,Mystery
97693,Science Fiction
87046,Mystery
12648,Crime
12657,Documentary
62309,Crime
68173,Mystery
6943,Crime
45023,Mystery
77415,Family
877,Fantasy
84507,Western
80371,Science Fiction
47007,History
11859,Horror
16431,Crime
53270,Fantasy
51556,Horror
34870,Western
93834,Adventure
61639,Documentary
2509,Action
38916,Animation
53001,Animation
57223,Romance
59222,Crime
19945,Thriller
24414,TV Movie
30538,Documentary
45941,Romance
77118,Romance
91414,Thriller
98108,Family
29454,Family
36174,Western
30917,Fantasy
11591,Horror
45518,Mystery
79777,Mystery
97389,Western
83989,Western
35236,Crime
25029,TV Movie
74442,Fantasy
27692,Animation
71050,Western
47708,Crime
27056,Family
12241,Romance
6251,Animation
10865,Mystery
68877,Horror
9889,Family
49822,Western
73416,History
98912,War
49937,War
50197,Drama
9648,TV Movie
7315,Documentary
30305,TV Movie
93379,TV Movie
21049,Action
93861,Western
54263,Animation
33320,Documentary
26380,Comedy
34817,Comedy
80236,Comedy
94516,History
78215,Fantasy
55623,Family
36839,Western
55948,Thriller
66526,Thriller
12322,Action
54694,Romance
68403,Horror
773,Animation
58480,Family
69689,History
62258,Thriller
38729,Family
47095,Action
49794,Drama
36615,Fantasy
8720,Music
33721,Fantasy
675,Animation
98694,Comedy
17976,History
4879,Comedy
55030,Fantasy
31308,Action
18004,Crime
20374,Fantasy
64590,Crime
14542,Documentary
69469,Western
38597,Family
30353,History
89076,Horror
84298,Mystery
12770,Comedy
56052,Horror
14866,Music
18688,Crime
46390,History
14656,Drama
95183,Fantasy
91989,Fantasy
82151,History
9883,History
90513,Adventure
16770,Comedy
32192,Family
1530,Romance
87382,Thriller
19726,Mystery
3886,War
88948,War
60727,Mystery
49411,Family
58525,Music
54206,Action
48825,War
39996,Animation
94528,Music
21638,Western
49223,Mystery
21421,History
34970,Science Fiction
92983,Adventure
96058,Western
91338,Animation
72476,Romance
47303,Drama
20005,Family
98803,Horror
53605,Documentary
99355,Horror
9293,Thriller
71337,History
22977,Thriller
11140,Adventure
27395,Documentary
59277,Crime
34686,Comedy
19720,Adventure
74745,Music
51465,Animation
86687,Documentary
64887,Romance
69689,Family
34506,Romance
90221,Animation
58658,TV Movie
31472,Science Fiction
4372,Drama
78804,Science Fiction
64452,Mystery
42197,Documentary
50232,Science Fiction
39978,Thriller
17130,Comedy
30088,Romance
90640,Science Fiction
35063,Music
32633,Western
71510,History
69130,Documentary
74154,Fantasy
77645,Adventure
33594,Comedy
33998,Fantasy
36174,Science Fiction
92739,Mystery
84635,Family
30182,Western
53028,Western
12770,TV Movie
92046,Horror
75936,History
61324,Family
75080,Action
44762,History
43549,War
42408,Animation
18707,Horror
88198,War
66158,Animation
60123,Family
6275,Romance
28372,Documentary
24982,Science Fiction
38619,Romance
58950,Drama
13648,History
95774,Science Fiction
3991,History
65861,Thriller
77598,Western
77944,Thriller
63599,Music
11081,Science Fiction
58429,Music
78789,Fantasy
58255,Crime
58462,Comedy
93069,Music
41294,TV Movie
60855,Fantasy
34050,Animation
37965,Animation
66955,War
23760,Thriller
8776,History
84255,Adventure
93162,Horror
77986,Animation
35988,Adventure
34109,Fantasy
73249,Western
71243,Adventure
77820,Western
83779,Adventure
67486,Science Fiction
7527,Animation
85004,Crime
67723,Horror
75481,Drama
81423,Documentary
74676,Romance
17914,Action
24358,Thriller
78973,Thriller
62805,Romance
18392,History
9936,Family
56805,Family
84585,Romance
54999,Drama
89752,Documentary
82645,Comedy
49415,Action
53783,Science Fiction
41583,Science Fiction
98694,Action
31444,Animation
11350,Crime
78804,Crime
97520,Comedy
99500,Thriller
15924,Romance
87481,Family
51028,Adventure
20331,Family
23252,Action
89932,Comedy
65582,Western
43556,Crime
888,Crime
22438,Western
50924,Music
67104,Action
64068,Drama
12927,Thriller
74038,Adventure
44043,Horror
13427,Drama
44553,Thriller
96532,Animation
15402,Documentary
75662,Horror
92598,War
16183,War
81254,History
78904,Crime
43167,Science Fiction
44041,Comedy
60056,Action
79713,Science Fiction
20137,Thriller
89689,Western
69323,Romance
12022,Western
63731,War
79782,Adventure
77623,Documentary
65156,Mystery
30911,Thriller
93214,Documentary
77497,Crime
88529,Drama
52867,Action
46155,Mystery
90937,Western
1649,Action
81701,Mystery
63843,Horror
29270,Drama
78132,Animation
35460,Action
20896,Family
50136,Thriller
76243,Mystery
22631,Romance
74664,Crime
64893,Documentary
23388,Documentary
97657,Family
17368,Mystery
71382,War
19745,Comedy
81219,Thriller
20767,Crime
73253,Animation
27019,Comedy
81178,Crime
11247,Romance
13939,Science Fiction
70428,Thriller
17195,Documentary
6037,History
39200,TV Movie
50004,Thriller
65419,Romance
88695,Music
28908,Fantasy
27138,Science Fiction
249,Music
57964,Romance
59200,War
64329,Documentary
22986,Comedy
11421,Music
2630,Mystery
39916,Western
37720,Mystery
751,Music
72154,Animation
90937,Animation
93701,Romance
13176,War
56793,Western
97499,TV Movie
11934,Thriller
16622,Science Fiction
88328,Western
20719,Fantasy
75084,Comedy
14035,Science Fiction
5879,Western
48002,TV Movie
50385,Family
6037,Thriller
55729,Action
56806,Drama
8700,War
81423,Music
90596,TV Movie
88620,Action
89368,Science Fiction
3147,Drama
68431,Thriller
35000,Animation
42482,Horror
40959,Documentary
12657,Documentary
72192,Science Fiction
16283,Drama
84303,Horror
25282,Thriller
66970,War
7495,Western
50479,Family
64131,Family
89076,Horror
23826,Animation
31566,Romance
31299,Fantasy
94436,Action
27687,Action
95697,Music
91859,Horror
97534,Action
78097,Music
78361,Thriller
43677,Science Fiction
71302,Adventure
32034,War
89233,TV Movie
36902,Comedy
80335,Family
92891,Adventure
22989,Romance
6678,Science Fiction
93012,Fantasy
60847,Adventure
51370,Thriller
13169,History
60842,Fantasy
3437,Adventure
79021,Western
32689,Thriller
88187,Horror
60246,Thriller
52244,History
55098,War
37902,Documentary
54494,TV Movie
29799,War
37193,War
74043,Action
18054,Animation
6601,Science Fiction
79548,History
74938,Crime
83007,Science Fiction
50152,Romance
2204,Science Fiction
53947,History
68945,Fantasy
197,Music
97112,Drama
39897,Crime
83207,History
61205,Family
94572,TV Movie
44081,Music
5319,Fantasy
57850,History
88189,TV Movie
22698,History
65119,Fantasy
59063,Animation
94436,Western
70199,Horror
21953,Documentary
26721,Documentary
90990,Science Fiction
6238,Science Fiction
5879,Mystery
60685,Crime
13897,Romance
95338,Adventure
19945,Music
790,Romance
18839,Western
93030,Science Fiction
42408,Thriller
76270,Romance
92080,War
10967,Crime
87646,Music
1901,History
43212,Family
9293,Documentary
72830,Science Fiction
58084,Music
77820,Documentary
71205,Music
34553,Science Fiction
93357,Music
21552,Fantasy
773,Western
46936,Adventure
89101,Mystery
34373,Mystery
46390,Family
93391,Mystery
63106,Comedy
13308,Documentary
2887,Documentary
38417,Music
37901,Music
4592,Thriller
84834,Drama
99635,Science Fiction
38804,Thriller
53028,History
83781,Documentary
66371,Fantasy
53492,Science Fiction
17188,TV Movie
86267,Family
90653,TV Movie
64489,Crime
33267,War
26179,Romance
97277,Adventure
2887,Animation
34970,Romance
34817,Drama
50347,Science Fiction
9520,Thriller
37115,Action
77078,Fantasy
29438,Romance
87110,TV Movie
79777,Mystery
76558,Documentary
49613,Action
88189,Comedy
87161,Animation
77588,Thriller
5811,Adventure
72288,Western
87885,Family
73833,Science Fiction
73877,Documentary
40911,Adventure
45992,Science Fiction
89803,Music
2225,Animation
43167,History
69087,Romance
91376,Romance
46588,Animation
95325,Action
30305,Action
76268,Adventure
3889,Western
14563,History
13700,Comedy
88259,Comedy
53941,Mystery
99041,Fantasy
83424,Drama
91989,TV Movie
42263,War
94138,Animation
96778,History
61069,TV Movie
28908,Animation
38680,Horror
64229,History
39916,TV Movie
49934,Family
19534,Fantasy
1160,Science Fiction
72887,Animation
11070,Comedy
86819,Mystery
76786,Music
45349,Fantasy
74154,Romance
97112,Western
12473,Drama
72877,TV Movie
35460,Crime
4393,History
4467,War
45929,Horror
43179,Drama
7805,Romance
47970,War
68640,Horror
4372,Music
58256,War
55993,Adventure
32192,Action
53631,History
24215,Action
25959,Documentary
73875,Drama
83989,Thriller
51637,Fantasy
30202,Drama
5954,Thriller
49236,Animation
66966,TV Movie
15932,Crime
45487,War
27138,Action
49223,Comedy
54999,Horror
32947,Fantasy
65620,Family
56707,Family
5648,Crime
45530,Music
73361,Action
91317,Science Fiction
36203,War
76241,Documentary
96795,History
66394,Romance
61463,Family
29937,Animation
26446,Western
24654,Music
81655,Music
7837,Science Fiction
43533,Drama
53538,Comedy
36615,Fantasy
80949,TV Movie
34123,Mystery
69515,Comedy
7391,Fantasy
67376,War
97968,Science Fiction
4799,Science Fiction
98183,Documentary
30736,Horror
31046,Family
52639,Thriller
79374,Thriller
69087,War
91843,Comedy
3996,Science Fiction
99186,Adventure
81701,Adventure
39656,History
52830,Animation
94823,Family
74154,Drama
34216,Music
43949,Western
32896,Science Fiction
83061,Romance
79943,TV Movie
73995,Romance
73735,Animation
45168,War
10316,Documentary
50089,Thriller
86458,Romance
76241,Romance
68609,Mystery
80335,Animation
11934,Mystery
95264,Adventure
28596,Fantasy
37614,Mystery
62223,Family
23983,TV Movie
77469,Animation
996,Mystery
8845,Comedy
84833,War
32672,Adventure
98602,Science Fiction
79175,Thriller
92736,History
80087,Action
96532,Documentary
78936,Animation
86333,Western
34254,Drama
71083,Mystery
7420,Mystery
66795,Thriller
39734,Action
8084,Romance
68474,Animation
93558,Romance
11835,Action
44292,TV Movie
6591,History
187,Mystery
98591,Comedy
97255,Fantasy
75670,Romance
50347,Comedy
66434,History
91842,Family
30538,Animation
19170,Drama
97435,History
84652,Animation
94528,Adventure
24010,Science Fiction
35234,Fantasy
38680,Science Fiction
71146,Thriller
34435,Drama
64820,War
79951,TV Movie
58734,War
57737,Music
66985,Family
25562,Adventure
65589,Adventure
28499,Crime
24363,Action
26451,Comedy
69396,Documentary
47862,Mystery
17178,Western
68097,Horror
32475,Mystery
97629,Family
25339,Drama
6526,Mystery
17439,Action
2439,Documentary
88557,Drama
36516,TV Movie
63495,Science Fiction
88408,Adventure
54331,TV Movie
23711,Thriller
72476,Science Fiction
80051,Animation
15726,Comedy
30331,Music
82367,Crime
78650,Thriller
77540,Documentary
4293,History
81021,War
21604,History
50975,Documentary
55623,Documentary
42919,Science Fiction
33427,Comedy
74025,TV Movie
48340,Family
75481,Drama
17178,Western
50004,Thriller
56412,Mystery
65371,Science Fiction
63258,Adventure
28594,History
25003,Mystery
23010,War
94406,Horror
50146,Mystery
68103,Western
20274,Crime
70868,Animation
29227,Western
55341,Mystery
13153,Crime
41230,Music
5278,Romance
54558,Documentary
53239,Fantasy
40088,Thriller
55345,Family
51627,Mystery
28014,Crime
31384,Thriller
40506,Animation
60737,Documentary
80347,Romance
365,Science Fiction
25673,Romance
88716,Horror
10543,Horror
91581,Fantasy
55859,Documentary
58874,Science Fiction
29054,Music
49687,Documentary
34970,Action
74675,TV Movie
53515,Science Fiction
89233,Adventure
71088,Thriller
1422,Animation
55975,Animation
63210,Crime
14031,Thriller
49433,Thriller
24357,Documentary
76729,Action
49005,Drama
38877,Science Fiction
10883,Drama
5368,Western
56848,Horror
79168,Romance
28181,Mystery
17290,Fantasy
27843,Fantasy
35281,TV Movie
63683,Music
70777,History
57561,Documentary
48444,War
79287,Adventure
40846,Fantasy
57236,Western
10202,Documentary
2871,Adventure
19945,Science Fiction
91581,Thriller
95100,TV Movie
30214,Family
14871,History
64629,History
53201,War
10134,History
52943,Fantasy
86789,Western
86526,Action
34445,Comedy
59480,Animation
13700,History
38061,Music
15367,War
10316,Documentary
80087,Adventure
44801,History
92411,Adventure
59277,Fantasy
25029,History
36334,Adventure
75804,Family
80984,Thriller
87619,Thriller
32633,Comedy
73875,War
24726,Music
91403,Thriller
34457,Fantasy
33433,Western
20172,Romance
51692,Romance
47463,Thriller
23289,Adventure
49338,Family
15714,Crime
40746,Drama
19151,TV Movie
96165,TV Movie
29317,Thriller
73581,Drama
14884,Family
82572,Family
86054,Horror
74676,Science Fiction
39306,War
72033,Documentary
24982,Music
2549,Science Fiction
37550,Documentary
42783,War
36008,Fantasy
88486,Family
57737,Romance
25297,Western
63698,Western
50280,Family
47767,Adventure
97562,Comedy
50818,Documentary
25214,Animation
30917,Animation
29311,Western
32977,Horror
76377,History
26235,Music
45928,Romance
43945,War
47904,Fantasy
52129,Science Fiction
25338,Animation
8214,Horror
73812,History
12272,War
1085,Comedy
97499,Mystery
51990,Documentary
23010,Mystery
54167,Crime
95957,Romance
53107,Mystery
67422,Romance
4551,Family
41286,TV Movie
47939,Mystery
89383,Science Fiction
19861,Western
81121,Action
61408,Adventure
34280,War
23281,Western
5954,Family
14563,Animation
30342,Romance
73123,Fantasy
64091,Family
5816,Thriller
63258,TV Movie
54428,History
89874,History
14542,Documentary
50375,Thriller
12791,TV Movie
32333,Science Fiction
7431,Romance
88330,Comedy
15468,Comedy
51068,Adventure
47958,Horror
56396,Comedy
3437,TV Movie
83363,Comedy
30363,Action
35460,Western
53697,Adventure
59731,Fantasy
11934,Mystery
64378,War
80699,TV Movie
66236,TV Movie
61028,History
8291,Fantasy
42999,Horror
75804,Comedy
12398,History
64489,Animation
7436,Documentary
49805,TV Movie
69355,Fantasy
33712,Animation
47229,War
85225,Family
83838,Family
19901,Science Fiction
2864,Mystery
9130,Drama
44284,Western
2539,Family
99548,History
81454,Thriller
69640,Action
11247,Mystery
24999,Mystery
53553,TV Movie
24096,Fantasy
36753,History
48425,Documentary
29061,Crime
9889,Adventure
20078,Horror
11859,Fantasy
32552,Documentary
2644,Family
63210,Fantasy
72443,Fantasy
5315,Family
5640,Music
62482,Family
91335,Animation
93008,Mystery
77820,Western
70242,Adventure
98199,Thriller
80635,TV Movie
56230,Comedy
29541,War
90655,Romance
56760,Adventure
18727,Mystery
92285,Thriller
5269,Science Fiction
52943,Crime
47670,Drama
55002,War
65419,Horror
5857,War
12791,Crime
15352,Mystery
33916,War
54346,Adventure
10917,Comedy
78836,Mystery
41294,TV Movie
92739,Documentary
88330,Family
18193,TV Movie
66966,Mystery
23698,Comedy
20455,Adventure
61308,Fantasy
64452,War
5041,Thriller
38191,Family
54286,Science Fiction
79825,Fantasy
76245,Thriller
87110,Adventure
24245,Documentary
2359,Crime
30135,Thriller
55623,Adventure
18832,War
1418,History
30939,History
77376,Documentary
18826,Music
76635,Thriller
64131,Mystery
50987,TV Movie
71146,History
49195,Adventure
89331,Adventure
35733,Drama
35230,Documentary
18315,Action
39545,Music
87885,Mystery
20847,Music
49934,Western
170,Fantasy
94113,History
67723,Thriller
25559,War
18620,Family
38928,Drama
42783,Fantasy
88202,History
65332,Music
29434,Science Fiction
69480,Science Fiction
54609,Comedy
11934,Comedy
75880,Action
75588,Music
18886,Adventure
29227,Science Fiction
69705,TV Movie
97597,Drama
91161,Documentary
2842,Music
88948,Western
65282,Action
69737,Romance
27204,Comedy
33307,Crime
30653,Action
2359,Action
6367,Documentary
72923,Crime
33792,Adventure
57236,Crime
77415,Fantasy
956,Western
65156,Science Fiction
62362,Mystery
3991,Music
45928,Crime
47067,Adventure
88895,Comedy
13051,War
18105,History
40600,Mystery
17418,Music
9648,Adventure
37614,Science Fiction
41230,Romance
34333,History
77131,Family
42743,Science Fiction
66769,Mystery
86821,Family
76377,Romance
15447,Action
51572,Mystery
76270,Family
34553,War
67420,Fantasy
83749,Mystery
14461,Animation
15222,War
59705,History
75700,Crime
17195,Documentary
40404,Family
45737,Drama
68945,War
16283,Romance
46388,Science Fiction
16654,History
30939,Music
93452,Drama
55350,Drama
36008,Horror
70338,Mystery
86963,Science Fiction
57946,War
